created_at,text,tweet_id,text_processed,cat_pre
2020-03-11T18:45:02Z,So I have a trip booked to go to the Phillies spring training next Friday....  let’s get this #CoronavirusOutbreak over with.,1237811789334827015_16715070,book next let,0
2020-03-26T04:06:16Z,"USA about to have yhe the most cases by the end of next week.
#COVID19 https://t.co/RUqKrHPemS",1243026456042668032_46303085,end next,0
2020-03-24T16:08:55Z,BREAKING NEWS: There are now 290 confirmed cases of #coronavirus in Virginia https://t.co/3hAJzZhl4q,1242483540887056384_4136374756,break confirm,0
2020-03-25T18:59:28Z,"This is stonestowngalleria at 11:55am on a Wednesday.... This parking lot is normally full and people trying to fin parking.....🤷🏼‍♀️🙏🏼😷 #covid_19 #socialdistancing #ThisTooShallPass.... @ San Francisco, California https://t.co/6SS4OwYMtv",1242888849170333709_71383142,full try fin socialdistance,0
2020-03-10T23:16:29Z,Thinking of starting a GoFundMe for male models who can no longer touch their face. #CoronavirusOutbreak https://t.co/jhNOAHLrJ6,1237517715486560256_565393378,think start touch face,0
2020-03-11T14:48:01Z,"Here’s a playlist for you… Da Smackerz by They Call Me P.Y.T🤙🏽 Turn It Up and Let It Smack👋
https://t.co/uQH2VWeX3h #CashAppWisdom #SpotifyPlaylist #WednesdayVibes @Spotify #SmackDown #COVID19",1237752141810298880_756238444863582212,let spotifyplaylist spotify,0
2020-03-27T14:56:32Z,"#BorisJohnson has tested positive for the #coronavirus, becoming the first world leader to confirm a diagnosis @IrmaRaste @eViRaHealth #CoronaVirusUpdate #COVIDー19 #COVID19 #boston #nhpolitics #CovidUK #CoronavirusPandemic  https://t.co/MD4qG8EAaa",1243552490844553217_35203319,test positive become first confirm,0
2020-03-24T22:01:27Z,So surreal to see a boarded up and practically empty Bourbon Street. #coronavirus https://t.co/Sbl23c8nhu,1242572261992935435_17270153,see board empty,0
2020-03-24T01:36:28Z,"Well, how would you answer?!  #coronavirus #QuarantineLife https://t.co/Fj3xry3YWV",1242263981995307010_1081964548821635073,would answer,0
2020-03-27T04:07:25Z,I had an awesome day at work (Surprisingly)! This #Covid19 isn't that bad after all..🤔🤷🏽‍♂️,1243389136075018245_83917877,bad,0
2020-03-26T01:33:05Z,running out of disposables and rationing one pack of old marlboro reds u found in ur desk challenge #covid19,1242987909470453761_2845660100,run ration old find,0
2020-03-28T11:28:06Z,On #CNN giving recommendations on how to safely care for sick household members with a respiratory infection like #COVID19 #Coronavirus https://t.co/vumWu1zVXa,1243862422819143687_35694375,give care sick respiratory,0
2020-03-26T20:21:26Z,"Can't pay your rent or mortgage on April 1? Concerned about workplace safety &amp; job security? Houseless and worried about where to take shelter? 

You are not alone!

Learn how to take action to ensure protections for ALL of us during this #COVID19 crisis! https://t.co/KzaNzAyqXr https://t.co/ii8icvfMV2",1243271864522166272_759234136615841794,ca pay concerned worried take learn take ensure protection,0
2020-03-24T23:58:06Z,"Spread Joy (not germs) #covid_19 @ San Francisco, California https://t.co/5CRiPcONjR",1242601616722755588_576453914,,0
2020-03-27T02:40:30Z,"If it's one thing spreading faster than the #Coronavirus, is these dumb ass chain letters yall keep sending me on how to prevent it.

Yall got me avoiding advil, looking out for 5 disinfectant helicopters, and sippin' water every 5 minutes.",1243367260246274049_45736548,spread fast dumb keep send get avoid advil look disinfectant sippin,1
2020-03-26T16:19:45Z,"An update from Harborside on a Covid19 ...
https://t.co/02myC69MSB
#harborside #update #coronavirus #covid19 #delivery #curbside #pickup #pressrelease #essential #business #dispensary",1243211044673077249_362144182,update,0
2020-03-11T16:55:30Z,"For the person I saw buying 10 bottles of hand sanitizer leaving none for anyone else. You realize for you to not contract #coronavirus other people need to have clean hands too, right? 

#COVID19 #SharingIsCaring",1237784222410170373_994300816109592576,see buy hand leave realize need clean right,0
2020-03-11T22:17:18Z,WATCH: I got an inside look at what extra steps the housekeeping team at @GrandStrand_SC Medical Center is taking to protect patients &amp; staff against #COVID19. ⤵️ @WBTWNews13 https://t.co/J8YGuuyPtU,1237865208921460736_924687235928207361,watch get look extra housekeep medical take protect,1
2020-03-11T15:36:53Z,"As a new grad, I thought my biggest source of anxiety would be taking the national cert. exam. Turns out, it’s actually trying to navigate procedures for taking the exam and applying for jobs in light of #COVID19.",1237764437857140736_853156903,think big would take national turn try navigate take apply,0
2020-03-25T17:19:15Z,Very grateful to the @Surgeon_General for hosting a conference call this afternoon with mayors from across the United States providing updates on the response to #COVID19. #FlattenTheCurve,1242863631848607744_132222349,grateful host provide,0
2020-03-24T19:20:31Z,"If you donate blood to the Red Cross, do they check it for coronavirus and let you know if you have it? #COVID19 #coronavirus #Covid19testing",1242531761206300673_17089177,donate let know,0
2020-03-27T19:32:27Z,So he never did arrange ventilators until maybe last week? This week? Now he's unhappy with the quote so back to square one. #coronavirus #COVID19 #ventilators,1243621927647940609_271244415,arrange last unhappy square,1
2020-03-28T03:07:16Z,"A new look for 2020! As we Shelter in Place, wear your mask! #sanfrancisco #mask #coronavirus #covid19 #besafe @ San Francisco, California https://t.co/COeARPwRNz",1243736386106265600_27189167,new wear,0
2020-03-28T20:04:58Z,"On my two days off, I am going to do more free art to send, enjoy some fine liquor, and see if I can get these physical anxiety symptoms to go away for a bit. 🤘😸🤘 #COVID19 #mentalhealth #anxiety #meh #mehhhh #illlive #ackpbbbbththt",1243992496646041600_359503450,go free send enjoy fine see physical go illlive,0
2020-03-26T16:23:49Z,"Okay, hear me out.....

If enough people report @realDonaldTrump ‘a twitter he will be forced to shut the fuck up on atleast one major platform 

#coronavirus #StayHome #CoronavirusPandemic #COVID #TrumpLiesAmericansDie #TigerKing",1243212066984517635_338642417,hear enough report force major coronaviruspandemic tigerke,0
2020-03-25T03:45:42Z,"@rcooley123 We are so very proud of our @GovMLG here in New Mexico... showing true leadership!
#Coronavirus",1242658893140037633_20164802,show true,0
2020-03-25T23:41:16Z,"@maryannalopez The sent me something in the mail about my student loans and I was just like “idk how they’re expecting any of this to get paid rn!” Like damn, cut me some slack #COVID19 😂",1242959770140774406_384059050,send expect get pay,1
2020-03-24T08:01:44Z,"Nah dawgs keep them closed a little longer it’s still hard core everywhere else 

 Coronavirus: China to lift travel restrictions on Wuhan from April 8 #Coronavirus https://t.co/RLiEk6ytbW",1242360938075955202_22888663,keep closed hard,0
2020-03-26T05:23:14Z,"Lil' Stimmy #covid19stimmy
#coronavirus #COVID19 #stimulusbill https://t.co/XlxZC6paSQ",1243045825778941954_51382997,,0
2020-03-26T16:37:34Z,"Unsung #heroes of our society! The #water &amp; #wastewater operators make sure most of us have access to #cleanwater on daily basis and wastewater is collected, treated &amp;disposed. This pandemic #COVID19 is impacting all sections of the society&amp;certainly breaking the most vulnerable! https://t.co/3vjB1AUJAp",1243215530292416512_771202023853174785,make sure daily collect treat disposed pandemic impact break vulnerable,0
2020-03-28T12:24:19Z,Spring has arrived. In a bad mix of time of uncertainty.             The cherry trees are blooming &amp; tell us all to get out ... #cherryblossom #spring #flowers #cherryblossomfestival #pandemic #coronavirus #neighbors… https://t.co/GXxCsMYSwA,1243876571498364929_243516130,arrive bad bloom tell,0
2020-03-28T20:40:18Z,"‘If we can keep deaths below 20,000, we will have done very well in this epidemic' — NHS Director Stephen Powis spoke after the UK recorded 260 new coronavirus deaths, its largest single-day increase
#covid19 
 https://t.co/WKETzIYng3",1244001390420164611_1388656794,keep do speak record new large covid19,0
2020-03-10T21:52:07Z,"Finally! Can we please take this seriously?! #coronavirus #covid19 

https://t.co/BamgSucPzq",1237496481562722306_825424310,take,0
2020-03-10T02:04:43Z,"Was talking with @jonhagedornmd about how US #COVID19 experience is reminiscent of what I’d read from 1918-19 MD experiences with #SpanishFlu, so I dug out my @Princeton #thesis on the subject and found my 1994 @Laurie_Garrett

Now both on my  #essential re-reading list! https://t.co/pTYVxVcXll",1237197664552456192_968713427924418562,talk reminiscent experience dig find essential,0
2020-03-28T18:41:17Z,Explain this! Give the public a timeline for transfer of funds. Be transparent about how many of the “donations” announced live on TV actually went through. @MTVLebanonNews @mtvlebanon @sarelwa2et your silence will hurt the @RedCrossLebanon and those suffering from #coronavirus https://t.co/OkNUitQ0Nq,1243971438391906306_38135350,explain give public transparent many announce live go silence suffer,0
2020-03-26T14:48:30Z,Some great information coming from a surgeon about  #COVIDー19 . #coronavirus https://t.co/9DjAZKDxT0,1243188080363921410_118886958,great come,0
2020-03-11T23:22:46Z,“Politics should take a back seat to public health” - thoughtful words by @NPR  @MeghnaWBUR #COVID19,1237881682117578757_23305832,take public thoughtful,0
2020-03-24T23:36:32Z,"LOTS of questions coming in on @OrangeCoFL’s #StayAtHome Order. Here is a FAQ sheet to help. We’ll try our best to answer questions but plz consider contacting your County Commissioner too as this is a County Order. We also posted the FULL order for you to read, too! #COVID19 https://t.co/FC1AlNcAdf",1242596191143104513_881974187589603328,come orangecofl try good consider contact post full read,0
2020-03-27T13:14:43Z,"One month ago today trump told us that there were 15, soon to be zero, cases of #Coronavirus in the USA.  Today we lead the world in confirmed cases.  Was he misinformed 30 days ago, or was he lying?  @cspanwj",1243526868969697284_65747107,tell lead confirm misinform lie,0
2020-03-27T00:49:28Z,Writing in the time of #coronavirus: John McPhee’s legendary course goes virtual https://t.co/IkY4nNmsLU,1243339319563206656_392864139,write go virtual,0
2020-03-25T15:27:45Z,The timeline may be 12 to 18 months to determine if a vaccine is safe and effective against the virus @IrmaRaste @eViRaHealth #coronavirus #COVIDー19 #COVID19 #CoronavirusPandemic #CoronaVirusUpdates #Biotechnology #biotech #boston  https://t.co/SbGhACnFVY,1242835572475006976_35203319,determine safe effective coronaviruspandemic coronavirusupdate,0
2020-03-26T00:35:04Z,When you work in #News Univision headquarters is evacuated due to a second positive case of #COVID19 #producerlife #teamwork show must go on https://t.co/Uh3pI4NCyy,1242973308972347392_23997288,work evacuate due second positive must go,0
2020-03-28T19:00:48Z,"What feels like a quiet Sunday morning in D.C. is actually rush hour on a Thursday. The city streets may be a fraction of what they once were during the #coronapocalypse, but the dog still needs that walk. Stay sanitized, my friends #coronavirus #photographer #washingtondc https://t.co/mYFR7NYCO1",1243976351222284289_1170187472862699520,feel quiet rush may coronapocalypse need stay sanitized,0
2020-03-27T20:30:56Z,What have you been able to accomplish while in quarantine? #PISDtogetherapart #coronavirus #PandemicProgram,1243636646618202112_1647579246,able accomplish,0
2020-03-26T08:07:27Z,Stay classy @Facebook with your sponsored spam businesses selling toilet paper. @USAttyPatrick #coronavirus #toiletpaper https://t.co/K5LQWQ0ORT,1243087154575785984_27709427,stay sponsor sell,0
2020-03-25T06:25:38Z,"Finally done. If you make less than $75,000 you will receive $1,200 if you make more than $75,000 you will get less(mid-late apr). The problem is one check doesnt help for most. Coronavirus: US reaches deal on $2 trillion economic stimulus #Coronavirus https://t.co/nglDUKsALs",1242699142389837824_4862354653,do make receive make less help reach deal economic,0
2020-03-06T01:27:18Z,😩😓as #CoronavirusOutbreak rages on in Iran -condoloscenes to you @yasinnamakchian aziz &amp; your family 😢🙏 https://t.co/DnPBVAbV1o,1235738693584871424_14086836,rage,0
2020-03-05T18:14:34Z,"Let’s not forget that popular political revolution is permissible when the Natural &amp; Basic Rights of the People are not met. 

Have yours?

𓂀∞⪢

#NYC #SchumerResign #Coronvirus #Awareness #NotMeUs #RoseCaucus #ThursdayThoughts #CoronavirusOutbreak #UBI #TrumpNotFitForOffice",1235629793334312960_1200410613324886018,let forget popular political permissible natural basic meet,0
2020-03-28T02:38:59Z,@chrisdelia @SportsPundette Those dumb ass people obviously didn't pay attention to what happened to us in #NOLA w/ #MardiGras2020. They were just tossing #coronavirus to millions right off the floats! https://t.co/Jd6NRzh28T,1243729267596431361_437206361,sportspundette dumb pay happen toss,0
2020-03-25T18:23:01Z,"704 confirmed cases with only 14,764 tested and 10 deaths and they even admit it's just the tip of the iceberg #Covid19Out #CoronavirusLockdown #coronavirus",1242879678207197193_256880421,confirm test admit,0
2020-03-25T16:16:18Z,"This is not ok
NY is epicenter of crisis and people are dying / if you can’t win don’t compete for votes of people when voting could kill them 
#NYC 
#newyorklockdown 
#coronavirus https://t.co/pjuAYCepsS",1242847786766422018_375228747,die compete vote could kill,0
2020-03-25T21:20:20Z,"Coronavirus: Death toll in Italy surpasses 7,500 #Coronavirus https://t.co/MOI3hbFlE3",1242924300073676803_89964000,surpass,0
2020-03-25T20:23:23Z,@CigarDaveShow How Dare You! #GretaThunberg #COVID19 #coronavirus #ChineseVirus #HowDareYou https://t.co/WdNOMlcllc,1242909969135087618_329936331,,0
2020-03-28T23:26:37Z,"#mullein🌱 is your best soldier in the fight against #respiratorydiseases 😷 It opens up your airwaves, detoxes the #lungs of #phlegm &amp; mucus which can turn up to be deadly in #covid19🧫🧬 related cases due to its… https://t.co/zsouFdcFCu",1244043246956941313_46047913,good respiratorydisease open airwave turn related due,0
2020-03-27T21:41:19Z,@boostmobile  you do not need to play hip hop to sell phones.  Decent hard working people have to now work from home due to  #CoronavirusOutbreak and your store on 16 W 125th St. is not respecting this.  Their speakers are literally under our floorboards.,1243654356106465280_376801517,boostmobile nee play sell decent work work due 125th respect respect,1
2020-03-26T01:38:12Z,"Good evening.

Addison dunked her hand in the toilet tonight. Upon being told to stop, she put her hand in her mouth.

We're #coronavirus-free so far in our house but I can say with 100% certainty she will be the patient zero of this cohort.",1242989196530384898_22580662,good dunk tell stop put say patient,0
2020-03-27T01:13:21Z,"CANT TRUST NO ONE ON THESE STREETS 
🔈 on #coronavirus @ Chinatown, Manhattan https://t.co/UlWkheCLJG",1243345327673036800_134211078,can trust,0
2020-03-28T16:27:10Z,"@NYGovCuomo gives a master class in crisis communications at these briefings.  Just fantastic job, Governor. Kudos. #Covid_19 #GovCuomo #COVID19 #FactsNotFear",1243937685351174144_18758117,give briefing fantastic,0
2020-03-28T02:10:56Z,"#coronavirus 
NY state is big. Has lots of hospital beds and ventilators outside of hotspots like Westchester County. ""This is a different, invisible, insidious beast. This is going to be weeks and weeks and weeks."" -- Gov. Cuomo.  US has 4-5 weeks to peak. At least in NY-NJ-CT.",1243722209216135169_360366169,different invisible insidious go,0
2020-03-26T03:27:43Z,Huddle House in town is selling their supply of bread and eggs to the public. #COVID19 #coronavirus https://t.co/SgbWixRkqv,1243016756387622914_21895593,huddle sell public,0
2020-03-25T10:22:03Z,"Been workin from home way before COVID. 
•
#covid19 #coronavirus #wfh #workfromhome #workfromanywhere #wifi #orange #agentorange #logicpro #protools @ Highland Park, Los Angeles https://t.co/PMJh8vxHU0",1242758639183691776_77059877,wifi,0
2020-03-26T18:38:55Z,According to CNN 60% of Americans think he's doing an extraordinary job at this time of health crisis... I just want to cry. #worldcrisis #covid_19 #humanity #notmypresident @ United States https://t.co/nfvaXnDRI5,1243246069057757184_54410039,accord think extraordinary want cry,0
2020-03-11T13:48:08Z,Shout out to all the health care providers and public health workers who are on the front lines treating and answering questions about #COVID19. You’re the only reason I’m confident we will beat this outbreak eventually.,1237737072317943809_919609494312837121,shout public front treat confident,0
2020-03-24T15:54:35Z,"While I am saddened we will miss the excitement and camaraderie of the Olympics, public health is more important -   Coronavirus: Tokyo Olympics pushed back to 2021 #Coronavirus https://t.co/ja2yAN2dmZ",1242479936234876928_1127391888523300865,sadden important push,0
2020-03-25T18:08:14Z,I made some self-isolation crappy doodle awards. I'm giving this one to myself today after a trip to and from the grocery store #COVID19 #WednesdayVibes #StayAwayFromMe https://t.co/iCpdfdmZTe,1242875957855346688_15071931,make crappy give,0
2020-03-28T01:11:06Z,🚨 Demand Supreme Court justices to delay their ruling on #DACA amidst the #COVID19 pandemic. Immigrant youth should NOT be put in danger of deportation and job loss. Sign here 👉 https://t.co/IM2rEznDOv,1243707149651456004_1038448980865241089,delay rule immigrant put,0
2020-03-28T18:05:26Z,Just scored a ticket to stay home and do nothing #SocialDistanacing #StayAtHome #coronavirus https://t.co/2akixQDP5T,1243962416754569216_807946632,score stay,0
2020-03-27T23:36:52Z,"Being stuck indoors like this isn’t what’s so bad...I keep to myself for the most part anyway, so I don’t really miss being away from home. What I miss is the “coming home” part. Like there’s no “Yesss, I’m finally home” at the end of the day/week. #COVID19🦠",1243683435387985920_330776660,stuck bad keep miss come,0
2020-03-27T05:14:28Z,“THANK YOU MEDICAL WORKERS” - From #Air7HD @abc7 #abc7eyewitness #losangeles #covıd19 #covid #coronavirus https://t.co/9UR3f80ilV,1243406007285338113_1038138663589167104,thank,0
2020-03-26T13:56:02Z,#WakeUpRammin’ #CoronaVirus&amp;Coaching #Adversity  #Greatness https://t.co/WwktvANuu9,1243174879115042821_3063512128,coach,0
2020-03-25T21:27:06Z,"American Kidney Fund

@KidneyFund

As communities adjust to the new normal of #shutdowns from #coronavirus, many #kidney patients have asked how to safely continue to stick to food and fluid plans. Our latest blog… https://t.co/Oz14Marlvu",1242926003158167552_524524080,adjust new normal coronavirus many ask continue late,0
2020-03-26T23:07:51Z,"Interactive #covid2019 have been added : https://t.co/3X6qcChJ2r - based on cases on zip code level - reported via free #covid19 symptoms tracking app 
#bigdata #COVID__19",1243313744907620353_13493142,interactive add base report free track,0
2020-03-27T18:38:03Z,If the nazi’s were on our streets would @realDonaldTrump just leave it up to the governors? Thats how fucking stupid he sounds with no federal response to #covid19,1243608235044507648_30282234,nazi would realdonaldtrump s fuck stupid sound federal,0
2020-03-11T22:47:31Z,"Continue to visit https://t.co/Zt77Kk2lfx for real time updates. #COVID19 #COVID19OhioReady #Protect2020 

Here are the latest: https://t.co/LuCmexvv92",1237872811789541378_365006368,continue visit real update protect2020 late,0
2020-03-25T21:43:49Z,"At this rate, the number of inmates who will contract #coronavirus on #RikersIsland could reach triple digits as soon as tomorrow. Still, efforts to release certain inmates — several hundred — are slow, too slow to minimize the spread of the virus.",1242930211144040448_234631693,could reach triple release certain several slow slow,0
2020-03-11T19:28:47Z,"Throwing this out there again- honest question...how can anyone answer #2... if you can be contagious for 14 days, more than half the population is asymptomatic or have mild symptoms.  #COVID19 https://t.co/8Vpsj0EZnL",1237822797189132289_411023941,throw honest contagious asymptomatic mild,0
2020-03-26T20:35:10Z,Important update: NYU is allowing fourth-year medical students to graduate early. #meded #medtwitter #medschool #covid19 #covidupdate https://t.co/wMa6BUrjFT,1243275324655317008_555577739,important allow medical graduate meded covidupdate,0
2020-03-26T02:44:44Z,"My commute is 20 minutes, but somehow I’ve added an extra 68 hours to my nightly sleep. I’m just saying, maybe shelter-in-place isn’t so bad. 

#coronavirus 
#StayHome",1243005940573536257_27168799,commute add extra sleep say bad,0
2020-03-11T02:07:02Z,Catholicism in the era new #COVID19. https://t.co/fzkh2cHgLl,1237560633274458112_38848610,,0
2020-03-28T16:59:54Z,"We've now surpassed 112,500 confirmed #COVID19 cases in the United States.

The death toll climbs to 1,878. #CoronaVirusUpdate
#CoronaVirusUpdates https://t.co/tXuLm9Nx3A https://t.co/R82HcWyr5S",1243945923069325312_128429068,confirm coronavirusupdate,0
2020-03-24T01:57:34Z,"God Bless you Brian Morin of Federico'sPizza in Belmar, NJ up near Asbury Park for stepping up to protect your employees with a 50-thousand loan to help pay them during #COVID19 #FedericosonMain Looking forward to driving up from Philly to support you! 

https://t.co/23IOvGLUCh",1242269293166895107_22099513,bless step protect pay federicosonmain look drive support,0
2020-03-27T05:11:29Z,"I am so disappointed and sad for our nation on this day. We should have had enough tests to go door to door, enough ventiallators for every senior, enough of everything. We knew it was coming. Our leadership ignored it and Americans are dying as a result.  #coronavirus",1243405257033433088_17871691,disappointed sad enough go enough senior enough know come ignore die,0
2020-03-26T01:54:25Z,"This week we worked on #sixwordstories and my babies haven’t disappointed. Look at these amazing and creative works of art!! #lifedatamatters #COVID19 Teachers, this is an easy creative writing lesson. #techniques4learning #HipHopEd https://t.co/n9NwB1XAlx",1242993277252456448_31299270,work disappoint look amazing creative easy creative hiphope,0
2020-03-27T11:56:34Z,Fancy that... #noise #neighbor #headphones #Coronavirus  https://t.co/JBIkdSVCL9,1243507202285060099_26219347,,0
2020-03-24T16:29:40Z,This is how Dan Patrick thinks America operates now #COVIDActNow #coronavirus https://t.co/Kf1lrv6aTV,1242488766687842311_69986816,think operate,0
2020-03-26T22:51:10Z,Y’all.. please educate yourselves and STAY HOME. Social distancing is the key to slowing down the spreading! #COVID19 https://t.co/daxv9pj6C2,1243309547680399360_4157700673,educate stay social key slow spread,1
2020-03-28T23:48:49Z,Sometimes the worst of things brings out the best in the best of people. Thank you to @DrClaudiaSantiF and #TavernOnState for helping to take care of our @YNHH medical residents who are home. Love = food. #Meals4Healers #COVID19 @YaleMed @YaleIMed @MarkDSiegel1 https://t.co/ymj6n5ZWrR,1244048832696070152_424340141,bad bring good thank tavernonstate help take yaleme,0
2020-03-25T20:54:27Z,A list by town of #COVID19 cases by town in Cape May County. #coronavirus https://t.co/QHl1SPe6Ql,1242917785946161152_3217287141,may,0
2020-03-25T05:59:12Z,What else should we include ____________ Please Share and reply with your thoughts! #TheAdSocietyLA #COVID_19 #WeAreInThisTogether #StayHome https://t.co/2deS8thBMJ,1242692488814452736_1029703369,include share theadsocietyla,0
2020-03-26T15:04:27Z,@GovernorTomWolf More PAID office closings for nonessential employees. Essential employees should be compensated with comp time or shift differential. #COVID19 #coronavirus #essentialemployee,1243192095483011073_567617174,pay nonessential essential compensate,0
2020-03-26T02:27:06Z,"Graham just can’t help himself. He chooses to declare #nurses are freeloaders during  #COVID19 when they’re  working overtime w/ little PPE, aid/ support. He’s the worst. 

Made @harrisonjaime donation in support of all the great nurses I know &amp; work with. #RNs #NurseTwitter https://t.co/x9mRvOIZdy",1243001500781219846_1396207087,choose declare work little ppe make great know,0
2020-03-11T20:54:03Z,"Didn’t get to go to Vegas this week, my job is falling apart, now March Madness is (almost) ruined. Damn you #COVID19",1237844256259059715_179168164,fall ruin covid19,0
2020-03-06T21:32:51Z,I would offer my body to science at this time toward the aiding in detection and treatment of the Corona Virus. #CoronavirusOutbreak #COVID19,1236042081203662848_9287142,would offer aid,0
2020-03-27T22:26:22Z,.@realDonaldTrump you are so DUMB. You are not a LEADER at all! #CoronaLockdown #COVID19 #CNN #PressBriefing,1243665694115282945_175012077,realdonaldtrump dumb coronalockdown,0
2020-03-28T03:48:46Z,"I wonder if their still doing curbside pickup 🤨
🤣😂🤣😂
@BetteMidler @BrotherNature @MattStout07 @nicholastmusic  @CaleSaurage @ChrstopherKidd
#CoronaLockdown #walmat
#Covid_19 #TGIF https://t.co/896FdGemLR",1243746830137143296_978072516819345408,,0
2020-03-26T03:30:18Z,I just learned my Clinical book is being offered free online by the publisher due to #COVID19 — that’s how you do it!,1243017405124706304_794668801962999809,learn clinical offer online due,0
2020-03-25T00:46:29Z,Remote support will ONLY be available for those who need it! #coronavirus #stayhome #RemoteSupport #tekvirtuoso #smallbusiness @ TEK Virtuoso https://t.co/unBXgsZZX3,1242613792292380676_190683161,remote available need,0
2020-03-26T11:31:50Z,"Whatever y’all do during this pandemic, don’t look up shit on WebMD🤦🏾‍♂️ them mfs will have you thinking you got that shit but the whole time it’s just your allergies 😂 #coronavirus",1243138589594202118_372107616,look get whole allergie,1
2020-03-11T16:44:05Z,So the same people who think government is bad &amp; we need to stop “handouts” are the same people who are all about the government bailing out their business losses. 😒  #COVID19,1237781350519889920_28259997,think bad need stop bail,0
2020-03-26T16:52:32Z,GOOD.  Retweet for awareness.   A lot of innocent people will DIE because some people are not taking #COVID19 seriously enough... https://t.co/fQagifpcCp,1243219294697082881_24583480,good innocent die take enough,0
2020-03-28T23:38:09Z,"“If you call the police, we are still coming,” @SatterwhiteLJ of @houstonpolice explains what first responders are doing to protect the public and themselves from #Covid_19 

HPD and HFD COVID-19 cases increase https://t.co/SUn8cuJ2w4 via @ABC13Houston",1244046148802936832_76117833,call come explain first protect public increase,0
2020-03-10T06:16:29Z,I was into Eminem’s “Lose Yourself” until the f***ing “Baby Shark” appeared 🤦🏾‍♀️ Can’t get rid of it!! #DavisCA #WashHands #COVID19 https://t.co/izxbTU18mf https://t.co/YDV0FoLzRm,1237261021019947010_704951425906954241,lose appear get rid,1
2020-03-24T23:21:20Z,"Please stay safe &amp; sound my friends 🙏🏻
.
Por favor manténgase sano y salvo mis amigos 🙏🏻
.
#shelterinbeauty #nyc #statueofliberty #covid_19 @ Statue of Liberty https://t.co/3Y95NKmOgf",1242592364461535232_77308197,stay safe sound,0
2020-03-26T03:10:08Z,@DrAnkushG @DrMarthaGulati @DrToniyaSingh @evandrofilhobr @payalkohlimd @PushpaShivaram @ShariqShamimMD @rajdoc2005 @HadyLichaaMD @fischman_david @rajivxgulati @swatigar @Hragy @SonaliInamdar21 @nolanjimradial @KaulP @NirmanBhatia @mmamas1973 @SukhNijjer ,1243012330230886400_102874115,pray,0
2020-03-25T00:42:37Z,"Practicing social distancing with my neighbor. 😀

#COVID19 
#COVIDー19 https://t.co/MjrXVwXYbs",1242612820799180800_238776270,practice social,1
2020-03-27T16:38:04Z,All the respect in the world for my mom and all other doctors &amp; healthcare workers out on the front lines #COVID19 https://t.co/WQFMAfN2K6,1243578042351521792_523636087,,0
2020-03-25T18:36:40Z,"I had the pleasure of meeting #FloydCardoz through @ChefSeis Kind man, great Chef. #COVID19 deaths hitting closer and closer. 💔 https://t.co/pxJaC8A7a4",1242883112079671298_460578781,great covid19 hit close close,0
2020-03-25T17:39:51Z,"Repost: #WildlifeConservationSociety:  no such thing as risk-free #wildlifetrade , whether it's #wildcaught or #farmed. W/ #GlobalWildlifeConservation, call for the permanent closing of #wildlifemarkets https://t.co/U5ndUBAt8z #COVID19 #conronavirus #conservation #biodiversity https://t.co/bmQmyJ0MrN",1242868815551070208_4290894264,repost wildlifetrade farm permanent,0
2020-03-27T18:38:01Z,"😎 So Cool 😎

#coronavirus #covid19 #socialdistancing #quarantined #washyourhands #staysafe #besmart #coronacomic #laughinthetimeofcorona #draweveryday #dailyart #dailymeme #dailycomic #comicstrip #sundaytoday #partyvirus #supbro #socool https://t.co/6JN6HpcMw1",1243608227004190730_111878581,cool quarantine staysafe,0
2020-03-26T00:56:25Z,"“That a biomedical powerhouse like the U.S. should so thoroughly fail to create a very simple diagnostic test was, quite literally, unimaginable.” via @TheAtlantic’s @edyong209 #COVID19 https://t.co/fqJvaa0F6p",1242978681158537216_846584113,biomedical fail create simple diagnostic theatlantic,0
2020-03-28T01:23:18Z,I miss my small shop community. I miss everything about it. I miss face to face. Health Care workers stay strong.  #COVID19 #SmallBiz #smallbusinessowners #LockdownWithoutPlan https://t.co/6m72No8Tla,1243710220976693253_75160860,small face stay strong,0
2020-03-24T16:02:45Z,"When I saw limits @WholeFoods, I told mgr I was buying for 5 families, incl 4 elderly neighbors. I even had emails with their lists. He called someone above him, then said limits still applied. So, no pasta, PB, etc. for us. Gave it all to neighbors. #coronavirus #noexceptions https://t.co/Zf3blRHsfP",1242481989061500934_111151165,see tell buy incl elderly call say apply give,0
2020-03-28T04:21:54Z,"I’ve gotta remember to put tissues back in my pockets after my sweatshirts have been washed 🤧
•
•
•
•
•
#fitfibrochronicals #quarantine #coronavirus #fitbit #fitbitch #stepcount #stepgoal #flowers #inbloom… https://t.co/ZANJH8YY6Q",1243755165880127488_341545817,get remember put wash,1
2020-03-27T06:12:35Z,@Pontifex in his private papal Mass this morning at Santa Marta is praying for those who are worried about their livelihood due to the #coronavirus pandemic.,1243420634274648066_1965952176,pray worry due,0
2020-03-25T03:29:11Z,"What #BillGates has to say about #coronavirus #CoronavirusUSA 
😷 

He suggested a shutdown of six to 10 weeks. 

https://t.co/HW31MNI2Mf",1242654737855655938_98228221,say suggest,0
2020-03-28T01:00:41Z,OMFG 🤣 #COVID19 https://t.co/zmHbPcUyVi,1243704528115052544_2417786887,,0
